,timestamp,report_week,operability_icu,power_outage_equipment_failure_specify,power_generator_available,power_outage_mortatility,power_outage_deaths_count,mortality_hospital_failure_cardiovascular_count,mortality_hospital_failure_cardiovascular_cause,mortality_hospital_failure_trauma_count,mortality_hospital_failure_trauma_cause,strike_medical_staff_affected,strike_nurses_affected,operability_icu_p,strike_other_staff_affected,strike_patients_affected,strike_other_affected,staff_violence_affected_reasons,epidemiological_emergency_suspected_diseases,rrt_avail_high_flow_catheters,rrt_avail_blood_tests_hiv_hvb_hvc_vdr,rrt_avail_immediate_access_urea_reduction_bun,nCoV_face_mask_avail,nCoV_respiratory_isolation_protocol_avail,operability_er,nCoV_isolation_area_avail,operability_sx,operability_lab,operability_uls,operability_ct_mri,operability_xr,er_avail_adrenalin,er_avail_atropine,hospital_code,er_avail_dopamine,er_avail_cephalosporins_betalactams,er_avail_aminoglycosides_quinolone,er_avail_vancomycin_clindamycin,er_avail_lidocaine,er_avail_minor_opioids,er_avail_major_opioids,er_avail_iv_fluids,er_avail_diazepam_dph,er_avail_heparin,federal_entity,er_avail_steroids,er_avail_insulin,er_avail_asthma,er_avail_blood_pressure,er_avail_defibrillator,er_avail_ott_intubation,er_avail_catheter,er_avail_oxygen_suction,sx_avail_minor_opioids,sx_avail_major_opioids,hospital_type,sx_avail_anesthetic_gases,sx_avail_anesthetics_iv,sx_avail_relaxants,sx_avail_ott_intubation,sx_avail_patient_lingerie_kit,sx_avail_disposables_mask_gloves_gown,sx_avail_oxygen_suction,rrt_avail,rrt_operability,rrt_date_stopped_operability,administrative_entity,rrt_reason_stopped_operability,rrt_avg_daily_patients,rrt_peritoneal_count,rrt_peritoneal_reason_not_performed,rrt_num_hemodialysis,rrt_num_hemodialysis_acute,rrt_num_hemodialysis_chronic,rrt_num_hemodialysis_equipments,rrt_num_hemodialysis_equipments_operability,rrt_hemodialysis_avail_filter,arch_beds_count,rrt_hemodialysis_avail_lines,rrt_hemodialysis_avail_kit_hemodialysis,rrt_hemodialysis_avail_iron,rrt_hemodialysis_avail_b_complex,rrt_hemodialysis_avail_calcium,rrt_hemodialysis_avail_zemblar,rrt_reverse_osmosis_unit_operability,rrt_staff_nephrology,rrt_staff_md,rrt_staff_resident,op_beds_count,rrt_staff_nurse,rrt_staff_nurse_nephrologist,nutr_avail,nutr_operability,nutr_date_stopped_operability,nutr_reason_stopped_operability,nutr_num,nutr_daily_freq_meal,nutr_quality,nutr_freq_milk_formulas,op_beds_er_count,pneumonia_antibiotic_therapy_latency,mi_thrombolytic_treatment_latency,er_staff_residents_and_rural_day_on_call,er_staff_specialist_day_on_call,er_staff_mic_day_on_call,er_staff_nurse_day_on_call,er_staff_non_professional_nurse_day_on_call,er_staff_residents_and_rural_night_on_call,er_staff_specialist_night_on_call,er_staff_mic_night_on_call,op_pavilions_count,er_staff_nurse_night_on_call,er_staff_non_professional_nurse_night_on_call,wash_failure_icu,wash_failure_er,wahs_failure_sx,power_outage,power_outage_avg_failures_per_day,power_outage_days_count,power_outage_avg_duration,power_outage_equipment_failure
549,2019-12-22T13:51:52.700Z,51 del 2019,Todos los días,Ninguno,Funciona todos los días,No,0.0,0.0,,0.0,,,,Todos los días,,,,,,Todos los días,No hubo,Todos los días,,,Todos los días,,Todos los días,Menos de 3 de días,Entre 3 y 5 días,No operativa,No operativa,Todos los días,Todos los días,GUA000,Todos los días,Todos los días,No hubo,Todos los días,Todos los días,Todos los días,No hubo,Entre 3 y 5 días,Todos los días,Todos los días,Guárico,Todos los días,Todos los días,Todos los días,No hubo,Todos los días,Todos los días,Entre 3 y 5 días,Todos los días,Todos los días,No hubo,Tipo III,Todos los días,Todos los días,Todos los días,Todos los días,Todos los días,Todos los días,Todos los días,Sí,Sí,,MPPS,,8.0,2.0,,18.0,0.0,18.0,6.0,4.0,Todos los días,160,Todos los días,Todos los días,Todos los días,Todos los días,No hubo,No hubo,Todos los días,Todos los días,Todos los días,No hubo,140,Todos los días,Todos los días,Sí,Sí,,,Todos los días,Se sirven menos de 3 comidas al día,No se siguen recomendaciones del especialista en cuanto al menú que se sirve,No hubo fórmulas lácteas ningún día,22,1899-12-30T00:30:00.000Z,1899-12-30T00:30:00.000Z,22,12,2,14,0,12,5,2,4,8,0,Hubo agua todos los días,"3 a 5 días, con soporte alterno",Hubo agua todos los días,Si,1,Menos de 3 días,1899-12-30T00:05:00.000Z,No
550,2019-12-14T00:28:11.180Z,50 del 2019,Todos los días,Ninguno,Funciona todos los días,No,0.0,1.0,Equipos,0.0,,,,Todos los días,,Protestas  sin suspensión de actividades,,Violencia contra personal de hospital por familiares,,Todos los días,No hubo,Todos los días,,,Todos los días,,Todos los días,Todos los días,Entre 3 y 5 días,No operativa,No operativa,Todos los días,Todos los días,GUA000,Todos los días,Todos los días,Todos los días,No hubo,Todos los días,Todos los días,No hubo,Todos los días,Todos los días,Todos los días,Guárico,Todos los días,Todos los días,Todos los días,No hubo,Todos los días,Todos los días,Entre 1 y 2 días,Todos los días,Todos los días,No hubo,Tipo III,Todos los días,Todos los días,Todos los días,Todos los días,Todos los días,Todos los días,Todos los días,Sí,Sí,,MPPS,,8.0,2.0,,18.0,0.0,18.0,6.0,2.0,Todos los días,160,Todos los días,Todos los días,Todos los días,Todos los días,No hubo,No hubo,Todos los días,Todos los días,Todos los días,No hubo,140,Todos los días,Todos los días,Sí,Sí,,,Todos los días,"Se sirve  3 comidas al día (desayuno, almuerzo y cena)",No se siguen recomendaciones del especialista en cuanto al menú que se sirve,No hubo fórmulas lácteas ningún día,22,1899-12-30T00:30:00.000Z,1899-12-30T00:30:00.000Z,20,12,2,14,0,12,5,2,4,8,0,Hubo agua todos los días,"3 a 5 días, con soporte alterno",Hubo agua todos los días,Si,2,Menos de 3 días,1899-12-30T00:05:00.000Z,No
551,2019-09-15T03:31:14.977Z,37 del 2019,Todos los días,Ninguno,Funciona todos los días,No,0.0,0.0,,0.0,,,,Todos los días,,Protestas  sin suspensión de actividades,,"Violencia contra personal de hospital por familiares, Robos , hurtos o disparos dentro del centro asistencial.",,Todos los días,Todos los días,Todos los días,,,Todos los días,,Todos los días,Todos los días,No operativa,No operativa,No operativa,Todos los días,Todos los días,GUA000,Todos los días,Todos los días,No hubo,Todos los días,Todos los días,Todos los días,No hubo,Todos los días,Todos los días,Todos los días,Guárico,No hubo,Todos los días,Todos los días,No hubo,Todos los días,Todos los días,Todos los días,Todos los días,Todos los días,No hubo,Tipo III,Entre 3 y 5 días,Todos los días,Todos los días,Todos los días,Todos los días,Todos los días,Todos los días,Sí,Sí,,MPPS,,8.0,2.0,,18.0,0.0,18.0,6.0,4.0,Todos los días,160,Todos los días,Todos los días,Todos los días,Todos los días,No hubo,No hubo,Todos los días,Todos los días,Todos los días,No hubo,182,Todos los días,Todos los días,Sí,Sí,,,Todos los días,"Se sirve  3 comidas al día (desayuno, almuerzo y cena)",No se siguen recomendaciones del especialista en cuanto al menú que se sirve,No hubo fórmulas lácteas ningún día,22,1899-12-30T00:30:00.000Z,1899-12-30T00:30:00.000Z,22,8,2,12,0,12,5,0,4,8,0,"3 a 5 días, con soporte alterno","3 a 5 días, con soporte alterno","3 a 5 días, con soporte alterno",Si,2,Menos de 3 días,1899-12-30T00:50:00.000Z,No
552,2019-10-05T15:58:59.055Z,40 del 2019,No operativa,,Funciona todos los días,No,0.0,0.0,,0.0,,,,Todos los días,,Protestas  sin suspensión de actividades,,Violencia contra personal de hospital por familiares,,Todos los días,Entre 3 y 5 días,Todos los días,,,Todos los días,,Todos los días,Todos los días,Entre 3 y 5 días,No operativa,No operativa,Todos los días,Todos los días,GUA000,Todos los días,Todos los días,No hubo,No hubo,Entre 3 y 5 días,No hubo,No hubo,No hubo,No hubo,Todos los días,Guárico,No hubo,Todos los días,Todos los días,No hubo,Todos los días,Todos los días,No hubo,Todos los días,No hubo,No hubo,Tipo III,Todos los días,Todos los días,Entre 3 y 5 días,Todos los días,Todos los días,Todos los días,Todos los días,Sí,Sí,,MPPS,,8.0,2.0,,18.0,0.0,18.0,6.0,4.0,Todos los días,160,Todos los días,Todos los días,Todos los días,Todos los días,No hubo,No hubo,Todos los días,Todos los días,Todos los días,No hubo,182,Todos los días,Todos los días,Sí,Sí,,,Todos los días,Se sirven menos de 3 comidas al día,No se siguen recomendaciones del especialista en cuanto al menú que se sirve,No hubo fórmulas lácteas ningún día,18,1899-12-30T00:30:00.000Z,1899-12-30T00:30:00.000Z,20,12,1,12,0,12,5,1,4,8,0,Hubo agua todos los días,Hubo agua todos los días,Hubo agua todos los días,Si,1,Menos de 3 días,1899-12-30T00:10:00.000Z,No
553,2019-11-02T15:58:14.397Z,44 del 2019,Todos los días,Ninguno,Funciona todos los días,No,0.0,0.0,,0.0,,,Protestas  sin suspensión de actividades,Todos los días,,Protestas  sin suspensión de actividades,,Violencia contra personal de hospital por familiares,,Todos los días,Entre 1 y 2 días,Todos los días,,,Todos los días,,Todos los días,Todos los días,Menos de 3 de días,No operativa,No operativa,Todos los días,Todos los días,GUA000,Todos los días,Todos los días,No hubo,Entre 3 y 5 días,Todos los días,Todos los días,No hubo,Entre 3 y 5 días,Entre 3 y 5 días,Entre 3 y 5 días,Guárico,No hubo,Todos los días,Todos los días,No hubo,Todos los días,Todos los días,No hubo,Todos los días,Todos los días,No hubo,Tipo III,Todos los días,Todos los días,Todos los días,Todos los días,Todos los días,Todos los días,Todos los días,Sí,Sí,,MPPS,,8.0,2.0,,18.0,0.0,18.0,6.0,4.0,Todos los días,160,Todos los días,Todos los días,Todos los días,Todos los días,No hubo,No hubo,Todos los días,Todos los días,Todos los días,No hubo,180,Todos los días,Todos los días,Sí,Sí,,,Todos los días,"Se sirve  3 comidas al día (desayuno, almuerzo y cena)",Se siguen recomendaciones del especialista en cuanto al menú que se sirve,No hubo fórmulas lácteas ningún día,14,1899-12-30T00:30:00.000Z,1899-12-30T00:30:00.000Z,20,12,1,14,0,12,5,1,4,8,0,"3 a 5 días, con soporte alterno","3 a 5 días, con soporte alterno","3 a 5 días, con soporte alterno",Si,1,Menos de 3 días,1899-12-30T00:05:00.000Z,No
554,2020-02-08T02:37:06.091Z,6 del 2020,Todos los días,Ninguno,Funciona todos los días,No,0.0,0.0,,0.0,,,,Todos los días,,Protestas  sin suspensión de actividades,,Violencia contra personal de hospital por familiares,,Todos los días,No hubo,Todos los días,,No,Todos los días,No,Todos los días,Todos los días,Entre 3 y 5 días,No operativa,No operativa,Todos los días,Todos los días,GUA000,Todos los días,Todos los días,No hubo,Todos los días,Todos los días,No hubo,No hubo,Todos los días,Todos los días,Todos los días,Guárico,Entre 3 y 5 días,Todos los días,Todos los días,No hubo,Todos los días,Todos los días,Todos los días,Todos los días,No hubo,No hubo,Tipo III,Todos los días,Todos los días,Todos los días,Todos los días,Todos los días,Todos los días,Todos los días,Sí,Sí,,MPPS,,8.0,2.0,,18.0,0.0,18.0,6.0,4.0,Todos los días,160,Todos los días,Todos los días,Todos los días,Todos los días,No hubo,No hubo,Todos los días,Todos los días,Todos los días,No hubo,148,Todos los días,Todos los días,Sí,Sí,,,Todos los días,"Se sirve  3 comidas al día (desayuno, almuerzo y cena)",No se siguen recomendaciones del especialista en cuanto al menú que se sirve,No hubo fórmulas lácteas ningún día,22,1899-12-30T00:30:00.000Z,1899-12-30T00:30:00.000Z,24,14,2,16,0,12,5,2,4,12,0,Hubo agua todos los días,"3 a 5 días, con soporte alterno",Hubo agua todos los días,Si,1,Menos de 3 días,1899-12-30T00:05:00.000Z,No
555,2019-06-22T18:44:48.239Z,25 del 2019,Todos los días,Ninguno,Funciona todos los días,No,0.0,0.0,,0.0,,,,Todos los días,,Protestas  sin suspensión de actividades,,,Síndrome Gillan Barré,Entre 1 y 2 días,Todos los días,No hubo,,,Todos los días,,Todos los días,Entre 3 y 5 días,Entre 3 y 5 días,No operativa,Todos los días,Todos los días,Todos los días,GUA000,Todos los días,Todos los días,Entre 3 y 5 días,Entre 1 y 2 días,Todos los días,Todos los días,No hubo,Todos los días,Todos los días,Todos los días,Guárico,Todos los días,Todos los días,Todos los días,No hubo,Todos los días,Todos los días,No hubo,Todos los días,Todos los días,No hubo,Tipo IV,Todos los días,Todos los días,Entre 3 y 5 días,Todos los días,Todos los días,Todos los días,Todos los días,Sí,Sí,,MPPS,,7.0,1.0,,6.0,0.0,7.0,6.0,3.0,Todos los días,160,Todos los días,Entre 3 y 5 días,No hubo,No hubo,No hubo,No hubo,Todos los días,Todos los días,Todos los días,No hubo,182,Todos los días,Todos los días,Sí,Sí,,,Todos los días,"Se sirve  3 comidas al día (desayuno, almuerzo y cena)",No se siguen recomendaciones del especialista en cuanto al menú que se sirve,No hubo fórmulas lácteas ningún día,20,1899-12-30T00:30:00.000Z,1899-12-30T00:30:00.000Z,22,12,1,14,0,12,5,1,4,6,0,Hubo agua todos los días,Hubo agua todos los días,Hubo agua todos los días,Si,2,Menos de 3 días,1899-12-30T00:05:00.000Z,No
556,2019-11-09T16:59:00.736Z,45 del 2019,Todos los días,,Funciona todos los días,No,0.0,0.0,,0.0,,,Protestas  sin suspensión de actividades,Todos los días,,Protestas  sin suspensión de actividades,,Violencia contra personal de hospital por familiares,,Todos los días,Entre 1 y 2 días,Todos los días,,,Todos los días,,Todos los días,Todos los días,Entre 3 y 5 días,No operativa,No operativa,Todos los días,Todos los días,GUA000,Todos los días,Todos los días,No hubo,Todos los días,Todos los días,Todos los días,No hubo,Todos los días,Todos los días,Todos los días,Guárico,Todos los días,Todos los días,Todos los días,No hubo,Todos los días,Todos los días,Todos los días,Todos los días,Todos los días,No hubo,Tipo III,Todos los días,Todos los días,Todos los días,Todos los días,Todos los días,Todos los días,Todos los días,Sí,Sí,,MPPS,,8.0,2.0,,18.0,0.0,18.0,6.0,4.0,Todos los días,160,Todos los días,Todos los días,Todos los días,Todos los días,No hubo,No hubo,Todos los días,Todos los días,Todos los días,No hubo,170,Todos los días,Todos los días,Sí,Sí,,,Todos los días,"Se sirve  3 comidas al día (desayuno, almuerzo y cena)",Se siguen recomendaciones del especialista en cuanto al menú que se sirve,No hubo fórmulas lácteas ningún día,28,1899-12-30T00:30:00.000Z,1899-12-30T00:30:00.000Z,20,14,1,14,0,12,5,1,4,8,0,Hubo agua todos los días,Hubo agua todos los días,Hubo agua todos los días,Si,1,Menos de 3 días,1899-12-30T00:05:00.000Z,No
557,2019-08-25T00:34:58.266Z,34 del 2019,Todos los días,Ninguno,Funciona todos los días,No,0.0,0.0,,0.0,,,,Todos los días,,,,,,Todos los días,Entre 1 y 2 días,Todos los días,,,Todos los días,,Todos los días,Todos los días,No operativa,No operativa,Todos los días,Todos los días,Todos los días,GUA000,Todos los días,Todos los días,No hubo,Todos los días,Todos los días,Todos los días,No hubo,Todos los días,Todos los días,Todos los días,Guárico,No hubo,Todos los días,Todos los días,No hubo,Todos los días,Todos los días,No hubo,Entre 3 y 5 días,Todos los días,No hubo,Tipo III,Todos los días,Todos los días,Todos los días,Todos los días,Todos los días,Todos los días,Todos los días,Sí,Sí,,MPPS,,8.0,2.0,,18.0,0.0,18.0,6.0,4.0,Todos los días,160,Todos los días,Todos los días,Todos los días,Todos los días,No hubo,No hubo,Todos los días,Todos los días,Todos los días,No hubo,182,Todos los días,Todos los días,Sí,Sí,,,Todos los días,"Se sirve  3 comidas al día (desayuno, almuerzo y cena)",No se siguen recomendaciones del especialista en cuanto al menú que se sirve,No hubo fórmulas lácteas ningún día,20,1899-12-30T00:30:00.000Z,1899-12-30T00:30:00.000Z,22,12,1,14,0,12,5,1,4,8,0,"3 a 5 días, con soporte alterno","3 a 5 días, con soporte alterno","3 a 5 días, con soporte alterno",Si,1,Menos de 3 días,1899-12-30T00:10:00.000Z,No
558,2019-06-08T15:29:48.091Z,23 del 2019,No existe,Ninguno,Funciona todos los días,No,0.0,0.0,,0.0,,,,No existe,,,,,,,,,,,No existe,,No existe,No existe,Entre 3 y 5 días,No operativa,Entre 3 y 5 días,Todos los días,Todos los días,GUA000,Todos los días,Todos los días,No hubo,Todos los días,Todos los días,Todos los días,No hubo,No hubo,Todos los días,Todos los días,Guárico,No hubo,Todos los días,Todos los días,No hubo,Todos los días,Todos los días,Todos los días,Todos los días,Todos los días,No hubo,Tipo IV,Todos los días,Todos los días,Entre 3 y 5 días,Todos los días,Todos los días,Todos los días,Todos los días,Sí,Sí,,MPPS,,6.0,1.0,,5.0,0.0,6.0,6.0,3.0,Todos los días,160,Todos los días,Todos los días,No hubo,No hubo,No hubo,Todos los días,Todos los días,Todos los días,Todos los días,,180,Nunca ha existido,Todos los días,Sí,Sí,,,Todos los días,"Se sirve  3 comidas al día (desayuno, almuerzo y cena)",No se siguen recomendaciones del especialista en cuanto al menú que se sirve,No hubo fórmulas lácteas ningún día,20,1899-12-30T00:30:00.000Z,1899-12-30T00:30:00.000Z,20,12,1,12,0,12,8,0,4,5,0,Hubo agua todos los días,Hubo agua todos los días,Hubo agua todos los días,Si,1,Menos de 3 días,1899-12-30T00:05:00.000Z,No
559,2019-06-03T19:22:23.920Z,22 del 2019,No existe,Ninguno,Funciona todos los días,No,0.0,0.0,,0.0,,,,No existe,,,,,,,,,,,No existe,,No existe,No existe,Entre 3 y 5 días,No operativa,No existe,Todos los días,Todos los días,GUA000,Todos los días,Entre 1 y 2 días,No hubo,No hubo,Todos los días,Todos los días,No hubo,No hubo,Todos los días,Todos los días,Guárico,Entre 1 y 2 días,Todos los días,Todos los días,Entre 1 y 2 días,Todos los días,Todos los días,Entre 1 y 2 días,Todos los días,Todos los días,No hubo,Tipo IV,Todos los días,Entre 3 y 5 días,Todos los días,Todos los días,Todos los días,Todos los días,Todos los días,Sí,Sí,,MPPS,,6.0,1.0,,5.0,0.0,6.0,6.0,3.0,Entre 3 y 5 días,160,Todos los días,Todos los días,No hubo,No hubo,No hubo,No hubo,Todos los días,Todos los días,Todos los días,Todos los días,180,Nunca ha existido,Todos los días,Sí,Sí,,,Todos los días,"Se sirve  3 comidas al día (desayuno, almuerzo y cena)",No se siguen recomendaciones del especialista en cuanto al menú que se sirve,No hubo fórmulas lácteas ningún día,20,1899-12-30T00:30:00.000Z,1899-12-30T00:30:00.000Z,22,12,1,12,0,12,6,1,4,5,0,Hubo agua todos los días,Hubo agua todos los días,Hubo agua todos los días,Si,1,Entre 3 y 5 días,1899-12-30T00:30:00.000Z,No
560,2020-01-03T16:21:16.080Z,1 del 2020,Todos los días,Ninguno,Funciona todos los días,No,0.0,0.0,,0.0,,,,Todos los días,,Protestas  sin suspensión de actividades,,Violencia contra personal de hospital por familiares,,Todos los días,No hubo,Todos los días,,,Todos los días,,Todos los días,Menos de 3 de días,Menos de 3 de días,No operativa,No operativa,Todos los días,Todos los días,GUA000,Todos los días,Todos los días,No hubo,Todos los días,Todos los días,Todos los días,No hubo,Todos los días,Todos los días,Todos los días,Guárico,Todos los días,Todos los días,Todos los días,No hubo,Todos los días,Todos los días,Entre 3 y 5 días,Todos los días,Todos los días,No hubo,Tipo III,Todos los días,Todos los días,Todos los días,Todos los días,Todos los días,Todos los días,Todos los días,Sí,Sí,,MPPS,,8.0,2.0,,18.0,0.0,18.0,6.0,4.0,Todos los días,160,Todos los días,Todos los días,Todos los días,Todos los días,No hubo,No hubo,Todos los días,Todos los días,Todos los días,No hubo,140,Todos los días,Todos los días,Sí,Sí,,,Todos los días,"Se sirve  3 comidas al día (desayuno, almuerzo y cena)",No se siguen recomendaciones del especialista en cuanto al menú que se sirve,No hubo fórmulas lácteas ningún día,22,1899-12-30T00:30:00.000Z,1899-12-30T00:30:00.000Z,16,8,2,14,0,16,5,1,4,12,0,Hubo agua todos los días,"3 a 5 días, con soporte alterno",Hubo agua todos los días,Si,1,Menos de 3 días,1899-12-30T00:05:00.000Z,No
561,2019-10-26T03:21:30.057Z,43 del 2019,Todos los días,Ninguno,Funciona todos los días,No,0.0,0.0,,0.0,,,,Todos los días,,Protestas  sin suspensión de actividades,,Violencia contra personal de hospital por familiares,,Todos los días,No hubo,Todos los días,,,Todos los días,,Todos los días,Todos los días,Menos de 3 de días,No operativa,No operativa,Todos los días,Todos los días,GUA000,Todos los días,Todos los días,No hubo,No hubo,Todos los días,Todos los días,No hubo,Entre 3 y 5 días,Todos los días,Todos los días,Guárico,Entre 1 y 2 días,Entre 3 y 5 días,Entre 3 y 5 días,No hubo,Todos los días,Todos los días,No hubo,Todos los días,Todos los días,No hubo,Tipo III,Todos los días,Todos los días,Entre 3 y 5 días,Todos los días,Todos los días,Todos los días,Todos los días,Sí,Sí,,MPPS,,8.0,2.0,,18.0,0.0,18.0,6.0,4.0,Todos los días,160,Todos los días,Todos los días,Todos los días,Todos los días,No hubo,No hubo,Todos los días,Todos los días,Todos los días,No hubo,170,Todos los días,Todos los días,Sí,Sí,,,Todos los días,"Se sirve  3 comidas al día (desayuno, almuerzo y cena)",Se siguen recomendaciones del especialista en cuanto al menú que se sirve,No hubo fórmulas lácteas ningún día,16,1899-12-30T00:30:00.000Z,1899-12-30T00:30:00.000Z,20,12,1,16,0,12,5,1,4,10,0,Hubo agua todos los días,Hubo agua todos los días,Hubo agua todos los días,Si,1,Menos de 3 días,1899-12-30T00:10:00.000Z,No
562,2019-09-22T03:49:42.314Z,38 del 2019,No operativa,Ninguno,Funciona todos los días,No,0.0,1.0,Medicamentos,0.0,,,,Todos los días,,Protestas  sin suspensión de actividades,,Violencia contra personal de hospital por familiares,,Todos los días,Todos los días,Todos los días,,,Todos los días,,Todos los días,Todos los días,Entre 3 y 5 días,No operativa,No operativa,Todos los días,Todos los días,GUA000,Todos los días,Todos los días,No hubo,Todos los días,Todos los días,Entre 1 y 2 días,No hubo,Entre 3 y 5 días,Todos los días,Todos los días,Guárico,Entre 1 y 2 días,Todos los días,Todos los días,No hubo,Todos los días,Todos los días,Entre 1 y 2 días,Todos los días,Todos los días,No hubo,Tipo III,Todos los días,Entre 3 y 5 días,Entre 3 y 5 días,Todos los días,Todos los días,Todos los días,Todos los días,Sí,Sí,,MPPS,,8.0,2.0,,18.0,0.0,18.0,6.0,4.0,Todos los días,160,Todos los días,Todos los días,Todos los días,Todos los días,No hubo,No hubo,Todos los días,Todos los días,Todos los días,No hubo,182,Todos los días,Todos los días,Sí,Sí,,,Todos los días,Se sirven menos de 3 comidas al día,No se siguen recomendaciones del especialista en cuanto al menú que se sirve,No hubo fórmulas lácteas ningún día,16,1899-12-30T00:30:00.000Z,1899-12-30T00:30:00.000Z,22,12,1,12,0,12,5,0,4,8,0,Hubo agua todos los días,Hubo agua todos los días,Hubo agua todos los días,Si,3,Todos los días,1899-12-30T03:00:00.000Z,No
563,2020-01-24T19:03:13.672Z,4 del 2020,Todos los días,Ninguno,Funciona todos los días,No,0.0,0.0,,0.0,,,,Todos los días,,Protestas  sin suspensión de actividades,,Violencia contra personal de hospital por familiares,,Todos los días,No hubo,Todos los días,Option 1,No,Todos los días,Sí,Todos los días,Menos de 3 de días,Entre 3 y 5 días,No operativa,No operativa,Todos los días,Todos los días,GUA000,Todos los días,Todos los días,Todos los días,Todos los días,Todos los días,No hubo,No hubo,Todos los días,Todos los días,Todos los días,Guárico,Todos los días,Todos los días,Todos los días,No hubo,Todos los días,Todos los días,Todos los días,Todos los días,No hubo,No hubo,Tipo III,Todos los días,Todos los días,Todos los días,Todos los días,Todos los días,Todos los días,Todos los días,Sí,Sí,,MPPS,,8.0,2.0,,18.0,0.0,18.0,6.0,4.0,Todos los días,160,Todos los días,Todos los días,Todos los días,Todos los días,No hubo,No hubo,Todos los días,Todos los días,Todos los días,No hubo,152,Todos los días,Todos los días,Sí,Sí,,,Todos los días,"Se sirve  3 comidas al día (desayuno, almuerzo y cena)",No se siguen recomendaciones del especialista en cuanto al menú que se sirve,No hubo fórmulas lácteas ningún día,22,1899-12-30T00:30:00.000Z,1899-12-30T00:30:00.000Z,24,12,2,14,0,14,5,2,4,12,0,Hubo agua todos los días,"3 a 5 días, con soporte alterno",Hubo agua todos los días,Si,2,Menos de 3 días,1899-12-30T00:05:00.000Z,No
